6,23.40.54,93.933,3,1680, 3696, 3297, 3172, 3677
6,23.40.55,95.16,6,True
6,23.40.55,95.165,3,1680, 3696, 1616, 3297, 3172, 3677, 2727
6,23.40.55,95.174,3,1680, 3696, 1616, 3297, 3172, 3677, 2727
6,23.40.56,95.792,3,1680, 3696, 1616, 3297, 3172, 3677, 2727
6,23.40.57,96.409,3,1680, 3696, 1616, 3297, 3172, 3677, 2727
6,23.40.57,97.025,3,1680, 3696, 1616, 3297, 3172, 3677, 2727
6,23.40.58,97.641,3,1680, 3696, 1616, 3297, 3172, 3677, 2727
6,23.40.59,98.364,3,1680, 3696, 1616, 3297, 3172, 3677, 2727
6,23.40.59,98.587,3,1680, 3696, 1616, 3297, 3172, 3677, 2727
6,23.40.59,98.602,3,1680, 3696, 1616, 3297, 3172, 3677, 2727
6,23.41.0,99.221,3,1680, 3696, 1616, 3297, 3172, 3677, 2727
6,23.41.0,99.839,3,1680, 3696, 1616, 3297, 3172, 3677, 2727
6,23.41.1,100.456,3,1680, 3696, 1616, 3297, 3172, 3677, 2727
6,23.41.1,101.072,3,1680, 3696, 1616, 3297, 3172, 3677, 2727
6,23.41.2,101.688,3,1680, 3696, 1616, 3297, 3172, 3677, 2727
6,23.41.3,102.41,3,1680, 3696, 1616, 3297, 3172, 3677, 2727
6,23.41.3,103.03,3,1680, 3696, 1616, 3297, 3172, 3677, 2727
6,23.41.4,103.647,3,1680, 3696, 1616, 3297, 3172, 3677, 2727
6,23.41.4,103.656,2,sendHello,6,,0
6,23.41.4,103.774,3,1680, 3696, 1616, 3297, 3172, 3677, 2727
6,23.41.4,104.111,3,1680, 3696, 1616, 3297, 3172, 3677, 2727
6,23.41.6,105.505,6,True
6,23.41.6,105.509,3,1680, 3696, 1616, 3297, 3172, 3677, 2727
6,23.41.6,105.519,3,1680, 3696, 1616, 3297, 3172, 3677, 2727
6,23.41.7,106.244,3,1680, 3696, 1616, 3297, 3172, 3677, 2727
6,23.41.7,106.863,3,1680, 3696, 1616, 3297, 3172, 3677, 2727
6,23.41.8,107.48,3,1680, 3696, 1616, 3297, 3172, 3677, 2727
6,23.41.8,108.097,3,1680, 3696, 1616, 3297, 3172, 3677, 2727
6,23.41.9,108.715,3,1680, 3696, 1616, 3297, 3172, 3677, 2727
6,23.41.10,109.332,3,1680, 3696, 1616, 3297, 3172, 3677, 2727
6,23.41.10,109.949,3,1680, 3696, 1616, 3297, 3172, 3677, 2727
6,23.41.11,110.566,3,1680, 3696, 1616, 3297, 3172, 3677, 2727
6,23.41.11,111.184,3,1680, 3696, 1616, 3297, 3172, 3677, 2727
6,23.41.12,111.907,3,1680, 3696, 1616, 3297, 3172, 3677, 2727
6,23.41.13,112.527,3,1680, 3696, 1616, 3297, 3172, 3677, 2727
6,23.41.13,113.143,3,1680, 3696, 1616, 3297, 3172, 3677, 2727
6,23.41.14,113.761,3,1680, 3696, 1616, 3297, 3172, 3677, 2727
6,23.41.14,113.771,2,sendHello,6,,0
6,23.41.14,113.889,3,1680, 3696, 1616, 3297, 3172, 3677, 2727
6,23.41.15,114.506,3,1680, 3696, 1616, 3297, 3172, 3677, 2727
6,23.41.15,115.123,3,1680, 3696, 1616, 3297, 3172, 3677, 2727
6,23.41.16,115.74,3,1680, 3696, 1616, 3297, 3172, 3677, 2727
6,23.41.17,116.462,3,1680, 3696, 1616, 3297, 3172, 3677, 2727
6,23.41.17,117.081,3,1680, 3696, 1616, 3297, 3172, 3677, 2727
6,23.41.18,117.698,3,1680, 3696, 1616, 3297, 3172, 3677, 2727
6,23.41.19,118.315,3,1680, 3696, 1616, 3297, 3172, 3677, 2727
6,23.41.19,118.932,3,1680, 3696, 1616, 3297, 3172, 3677, 2727
6,23.41.20,119.29,3,1680, 3696, 1616, 3297, 3172, 3677, 2727
6,23.41.20,119.302,3,1680, 3696, 1616, 3297, 3172, 3677, 2727
6,23.41.20,119.919,3,1680, 3696, 1616, 3297, 3172, 3677, 2727
6,23.41.21,120.639,3,1680, 3696, 1616, 3297, 3172, 3677, 2727
6,23.41.22,121.258,3,1680, 3696, 1616, 3297, 3172, 3677, 2727
6,23.41.22,121.877,3,1680, 3696, 1616, 3297, 3172, 3677, 2727
6,23.41.23,122.494,3,1680, 3696, 1616, 3297, 3172, 3677, 2727
6,23.41.23,123.11,3,1680, 3696, 1616, 3297, 3172, 3677, 2727
6,23.41.24,123.727,3,1680, 3696, 1616, 3297, 3172, 3677, 2727
6,23.41.25,124.343,3,1680, 3696, 1616, 3297, 3172, 3677, 2727
6,23.41.25,124.353,2,sendHello,6,,0
6,23.41.25,124.58,3,1680, 3696, 1616, 3297, 3172, 3677, 2727
6,23.41.25,124.931,3,1680, 3696, 1616, 3297, 3172, 3677, 2727
6,23.41.27,126.376,6,True
6,23.41.27,126.381,3,1680, 2320, 3172, 2727, 766, 3867, 3696, 1616, 3297, 3677
6,23.41.27,126.391,3,1680, 2320, 3172, 2727, 766, 3867, 3696, 1616, 3297, 3677
6,23.41.27,127.009,3,1680, 2320, 3172, 2727, 766, 3867, 3696, 1616, 3297, 3677
6,23.41.28,127.63,3,1680, 2320, 3172, 2727, 766, 3867, 3696, 1616, 3297, 3677
6,23.41.29,128.25,3,1680, 2320, 3172, 2727, 766, 3867, 3696, 1616, 3297, 3677
6,23.41.29,128.971,3,1680, 2320, 3172, 2727, 766, 3867, 3696, 1616, 3297, 3677
6,23.41.30,129.593,3,1680, 2320, 3172, 2727, 766, 3867, 3696, 1616, 3297, 3677
6,23.41.30,129.746,3,1680, 2320, 3172, 2727, 766, 3867, 3696, 1616, 3297, 3677
6,23.41.30,129.761,3,1680, 2320, 3172, 2727, 766, 3867, 3696, 1616, 3297, 3677
6,23.41.31,130.381,3,1680, 2320, 3172, 2727, 766, 3867, 3696, 1616, 3297, 3677
6,23.41.31,131.002,3,1680, 2320, 3172, 2727, 766, 3867, 3696, 1616, 3297, 3677
6,23.41.32,131.621,3,1680, 2320, 3172, 2727, 766, 3867, 3696, 1616, 3297, 3677
6,23.41.33,132.347,3,1680, 2320, 3172, 2727, 766, 3867, 3696, 1616, 3297, 3677
6,23.41.33,132.97,3,1680, 2320, 3172, 2727, 766, 3867, 3696, 1616, 3297, 3677
6,23.41.34,133.59,3,1680, 2320, 3172, 2727, 766, 3867, 3696, 1616, 3297, 3677
6,23.41.34,134.209,3,1680, 2320, 3172, 2727, 766, 3867, 3696, 1616, 3297, 3677
6,23.41.35,134.829,3,1680, 2320, 3172, 2727, 766, 3867, 3696, 1616, 3297, 3677
6,23.41.35,134.84,2,sendHello,6,,0
6,23.41.35,134.959,3,1680, 2320, 3172, 2727, 766, 3867, 3696, 1616, 3297, 3677
6,23.41.36,135.305,3,1680, 2320, 3172, 2727, 766, 3867, 3696, 1616, 3297, 3677
6,23.41.37,136.952,6,True
6,23.41.37,136.957,3,1680, 2320, 3172, 2727, 766, 3867, 3696, 1616, 3297, 3677
6,23.41.37,136.968,3,1680, 2320, 3172, 2727, 766, 3867, 3696, 1616, 3297, 3677
6,23.41.38,137.588,3,1680, 2320, 3172, 2727, 766, 3867, 3696, 1616, 3297, 3677
6,23.41.38,138.208,3,1680, 2320, 3172, 2727, 766, 3867, 3696, 1616, 3297, 3677
6,23.41.39,138.827,3,1680, 2320, 3172, 2727, 766, 3867, 3696, 1616, 3297, 3677
6,23.41.40,139.552,3,1680, 2320, 3172, 2727, 766, 3867, 3696, 1616, 3297, 3677
6,23.41.40,140.175,3,1680, 2320, 3172, 2727, 766, 3867, 3696, 1616, 3297, 3677
6,23.41.41,140.327,3,1680, 2320, 3172, 2727, 766, 3867, 3696, 1616, 3297, 3677
6,23.41.41,140.342,3,1680, 2320, 3172, 2727, 766, 3867, 3696, 1616, 3297, 3677
6,23.41.41,140.962,3,1680, 2320, 3172, 2727, 766, 3867, 3696, 1616, 3297, 3677
6,23.41.42,141.58,3,1680, 2320, 3172, 2727, 766, 3867, 3696, 1616, 3297, 3677
6,23.41.43,142.305,3,1680, 2320, 3172, 2727, 766, 3867, 3696, 1616, 3297, 3677
6,23.41.43,142.928,3,1680, 2320, 3172, 2727, 766, 3867, 3696, 1616, 3297, 3677
6,23.41.44,143.548,3,1680, 2320, 3172, 2727, 766, 3867, 3696, 1616, 3297, 3677
6,23.41.44,144.166,3,1680, 2320, 3172, 2727, 766, 3867, 3696, 1616, 3297, 3677
6,23.41.45,144.786,3,1680, 2320, 3172, 2727, 766, 3867, 3696, 1616, 3297, 3677
6,23.41.46,145.406,3,1680, 2320, 3172, 2727, 766, 3867, 3696, 1616, 3297, 3677
6,23.41.46,145.417,2,sendHello,6,,0
6,23.41.46,145.642,3,1680, 2320, 3172, 2727, 766, 3867, 3696, 1616, 3297, 3677
6,23.41.46,145.989,3,1680, 2320, 3172, 2727, 766, 3867, 3696, 1616, 3297, 3677
6,23.41.48,147.647,6,True
6,23.41.48,147.652,3,1680, 2320, 3172, 2727, 766, 3867, 3696, 1616, 3297, 3677
6,23.41.48,147.663,3,1680, 2320, 3172, 2727, 766, 3867, 3696, 1616, 3297, 3677
6,23.41.49,148.283,3,1680, 2320, 3172, 2727, 766, 3867, 3696, 1616, 3297, 3677
6,23.41.49,148.903,3,1680, 2320, 3172, 2727, 766, 3867, 3696, 1616, 3297, 3677
6,23.41.50,149.626,3,1680, 2320, 3172, 2727, 766, 3867, 3696, 1616, 3297, 3677
6,23.41.51,150.248,3,1680, 2320, 3172, 2727, 766, 3867, 3696, 1616, 3297, 3677
6,23.41.51,150.868,3,1680, 2320, 3172, 2727, 766, 3867, 3696, 1616, 3297, 3677
6,23.41.51,151.015,3,1680, 2320, 3172, 2727, 766, 3867, 3696, 1616, 3297, 3677
6,23.41.51,151.031,3,1680, 2320, 3172, 2727, 766, 3867, 3696, 1616, 3297, 3677
6,23.41.52,151.65,3,1680, 2320, 3172, 2727, 766, 3867, 3696, 1616, 3297, 3677
6,23.41.53,152.269,3,1680, 2320, 3172, 2727, 766, 3867, 3696, 1616, 3297, 3677
6,23.41.53,152.996,3,1680, 2320, 3172, 2727, 766, 3867, 3696, 1616, 3297, 3677
6,23.41.54,153.618,3,1680, 2320, 3172, 2727, 766, 3867, 3696, 1616, 3297, 3677
6,23.41.55,154.237,3,1680, 2320, 3172, 2727, 766, 3867, 3696, 1616, 3297, 3677
6,23.41.55,154.856,3,1680, 2320, 3172, 2727, 766, 3867, 3696, 1616, 3297, 3677
6,23.41.56,155.476,3,1680, 2320, 3172, 2727, 766, 3867, 3696, 1616, 3297, 3677
6,23.41.56,155.486,2,sendHello,6,,0
6,23.41.56,155.606,3,1680, 2320, 3172, 2727, 766, 3867, 3696, 1616, 3297, 3677
6,23.41.56,155.955,3,1680, 2320, 3172, 2727, 766, 3867, 3696, 1616, 3297, 3677
6,23.41.58,157.597,6,True
6,23.41.58,157.601,3,1680, 2320, 3172, 2727, 766, 3867, 3696, 1616, 3297, 3677
6,23.41.58,157.613,3,1680, 2320, 3172, 2727, 766, 3867, 3696, 1616, 3297, 3677
6,23.41.59,158.232,3,1680, 2320, 3172, 2727, 766, 3867, 3696, 1616, 3297, 3677
6,23.41.59,158.851,3,1680, 2320, 3172, 2727, 766, 3867, 3696, 1616, 3297, 3677
6,23.42.0,159.469,3,1680, 2320, 3172, 2727, 766, 3867, 3696, 1616, 3297, 3677
6,23.42.0,160.194,3,1680, 2320, 3172, 2727, 766, 3867, 3696, 1616, 3297, 3677
6,23.42.1,160.817,3,1680, 2320, 3172, 2727, 766, 3867, 3696, 1616, 3297, 3677
6,23.42.2,161.437,3,1680, 2320, 3172, 2727, 766, 3867, 3696, 1616, 3297, 3677
6,23.42.2,161.613,3,1680, 2320, 3172, 2727, 766, 3867, 3696, 1616, 3297, 3677
6,23.42.2,161.629,3,1680, 2320, 3172, 2727, 766, 3867, 3696, 1616, 3297, 3677
6,23.42.3,162.249,3,1680, 2320, 3172, 2727, 766, 3867, 3696, 1616, 3297, 3677
6,23.42.3,162.868,3,1680, 2320, 3172, 2727, 766, 3867, 3696, 1616, 3297, 3677
6,23.42.4,163.591,3,1680, 2320, 3172, 2727, 766, 3867, 3696, 1616, 3297, 3677
6,23.42.4,164.214,3,1680, 2320, 3172, 2727, 766, 3867, 3696, 1616, 3297, 3677
6,23.42.5,164.834,3,1680, 2320, 3172, 2727, 766, 3867, 3696, 1616, 3297, 3677
6,23.42.6,165.454,3,1680, 2320, 3172, 2727, 766, 3867, 3696, 1616, 3297, 3677
6,23.42.6,166.081,3,1680, 2320, 3172, 2727, 766, 3867, 3696, 1616, 3297, 3677
6,23.42.6,166.091,2,sendHello,6,,0
6,23.42.6,166.212,3,1680, 2320, 3172, 2727, 766, 3867, 3696, 1616, 3297, 3677
6,23.42.7,166.562,3,1680, 2320, 3172, 2727, 766, 3867, 3696, 1616, 3297, 3677
6,23.42.8,168.207,6,True
6,23.42.8,168.212,3,2058, 1616, 766, 3677, 3696, 2727, 2320, 3172, 3867, 2033, 2370, 1680, 3297
6,23.42.9,168.224,3,2058, 1616, 766, 3677, 3696, 2727, 2320, 3172, 3867, 2033, 2370, 1680, 3297
6,23.42.9,168.845,3,2058, 1616, 766, 3677, 3696, 2727, 2320, 3172, 3867, 2033, 2370, 1680, 3297
6,23.42.10,169.465,3,2058, 1616, 766, 3677, 3696, 2727, 2320, 3172, 3867, 2033, 2370, 1680, 3297
6,23.42.10,170.191,3,2058, 1616, 766, 3677, 3696, 2727, 2320, 3172, 3867, 2033, 2370, 1680, 3297
6,23.42.11,170.816,3,2058, 1616, 766, 3677, 3696, 2727, 2320, 3172, 3867, 2033, 2370, 1680, 3297
6,23.42.12,171.438,3,2058, 1616, 766, 3677, 3696, 2727, 2320, 3172, 3867, 2033, 2370, 1680, 3297
6,23.42.12,171.585,3,2058, 1616, 766, 3677, 3696, 2727, 2320, 3172, 3867, 2033, 2370, 1680, 3297
6,23.42.12,171.603,3,2058, 1616, 766, 3677, 3696, 2727, 2320, 3172, 3867, 2033, 2370, 1680, 3297
6,23.42.13,172.331,3,2058, 1616, 766, 3677, 3696, 2727, 2320, 3172, 3867, 2033, 2370, 1680, 3297
6,23.42.13,172.956,3,2058, 1616, 766, 3677, 3696, 2727, 2320, 3172, 3867, 2033, 2370, 1680, 3297
6,23.42.14,173.578,3,2058, 1616, 766, 3677, 3696, 2727, 2320, 3172, 3867, 2033, 2370, 1680, 3297
6,23.42.14,174.199,3,2058, 1616, 766, 3677, 3696, 2727, 2320, 3172, 3867, 2033, 2370, 1680, 3297
6,23.42.15,174.82,3,2058, 1616, 766, 3677, 3696, 2727, 2320, 3172, 3867, 2033, 2370, 1680, 3297
6,23.42.16,175.442,3,2058, 1616, 766, 3677, 3696, 2727, 2320, 3172, 3867, 2033, 2370, 1680, 3297
6,23.42.16,176.171,3,2058, 1616, 766, 3677, 3696, 2727, 2320, 3172, 3867, 2033, 2370, 1680, 3297
6,23.42.16,176.185,2,sendHello,6,,0
6,23.42.17,176.309,3,2058, 1616, 766, 3677, 3696, 2727, 2320, 3172, 3867, 2033, 2370, 1680, 3297
6,23.42.17,176.767,3,2058, 1616, 766, 3677, 3696, 2727, 2320, 3172, 3867, 2033, 2370, 1680, 3297
6,23.42.19,178.682,6,True
6,23.42.19,178.687,3,2058, 1616, 766, 1227, 3677, 3696, 2727, 2320, 3172, 3867, 2033, 2370, 1680, 3668, 3297
6,23.42.19,178.802,3,2058, 1616, 766, 1227, 3677, 3696, 2727, 2320, 3172, 3867, 2033, 2370, 1680, 3668, 3297
6,23.42.20,179.429,3,2058, 1616, 766, 1227, 3677, 3696, 2727, 2320, 3172, 3867, 2033, 2370, 1680, 3668, 3297
6,23.42.20,180.054,3,2058, 1616, 766, 1227, 3677, 3696, 2727, 2320, 3172, 3867, 2033, 2370, 1680, 3668, 3297
6,23.42.21,180.678,3,2058, 1616, 766, 1227, 3677, 3696, 2727, 2320, 3172, 3867, 2033, 2370, 1680, 3668, 3297
6,23.42.22,181.301,3,2058, 1616, 766, 1227, 3677, 3696, 2727, 2320, 3172, 3867, 2033, 2370, 1680, 3668, 3297
6,23.42.22,181.961,3,2058, 1616, 766, 1227, 3677, 3696, 2727, 2320, 3172, 3867, 2033, 2370, 1680, 3668, 3297
6,23.42.22,181.984,3,2058, 1616, 766, 1227, 3677, 3696, 2727, 2320, 3172, 3867, 2033, 2370, 1680, 3668, 3297
6,23.42.23,182.609,3,2058, 1616, 766, 1227, 3677, 3696, 2727, 2320, 3172, 3867, 2033, 2370, 1680, 3668, 3297
6,23.42.24,183.234,3,2058, 1616, 766, 1227, 3677, 3696, 2727, 2320, 3172, 3867, 2033, 2370, 1680, 3668, 3297
6,23.42.24,183.857,3,2058, 1616, 766, 1227, 3677, 3696, 2727, 2320, 3172, 3867, 2033, 2370, 1680, 3668, 3297
6,23.42.25,184.585,3,2058, 1616, 766, 1227, 3677, 3696, 2727, 2320, 3172, 3867, 2033, 2370, 1680, 3668, 3297
6,23.42.25,185.211,3,2058, 1616, 766, 1227, 3677, 3696, 2727, 2320, 3172, 3867, 2033, 2370, 1680, 3668, 3297
6,23.42.26,185.834,3,2058, 1616, 766, 1227, 3677, 3696, 2727, 2320, 3172, 3867, 2033, 2370, 1680, 3668, 3297
6,23.42.27,186.459,3,2058, 1616, 766, 1227, 3677, 3696, 2727, 2320, 3172, 3867, 2033, 2370, 1680, 3668, 3297
6,23.42.27,186.574,2,sendHello,6,,0
6,23.42.27,186.698,3,2058, 1616, 766, 1227, 3677, 3696, 2727, 2320, 3172, 3867, 2033, 2370, 1680, 3668, 3297
6,23.42.27,187.056,3,2058, 1616, 766, 1227, 3677, 3696, 2727, 2320, 3172, 3867, 2033, 2370, 1680, 3668, 3297
6,23.42.29,188.918,6,True
6,23.42.29,188.923,3,3838, 2058, 1616, 766, 1227, 3677, 3696, 2727, 2320, 3172, 3867, 2033, 2370, 1680, 3668, 3297
6,23.42.29,188.936,3,3838, 2058, 1616, 766, 1227, 3677, 3696, 2727, 2320, 3172, 3867, 2033, 2370, 1680, 3668, 3297
6,23.42.30,189.662,3,3838, 2058, 1616, 766, 1227, 3677, 3696, 2727, 2320, 3172, 3867, 2033, 2370, 1680, 3668, 3297
